,feature,class_label
154,"[-9.8698507e-09  4.9349254e-09  9.8698507e-09  0.0000000e+00
  1.4804776e-08 -2.4674627e-09  7.4023880e-09 -9.8698507e-09
 -2.4674627e-09 -4.9349254e-09  9.8698507e-09 -1.9739701e-08
 -9.8698507e-09  0.0000000e+00 -4.9349254e-09  9.8698507e-09
  9.8698507e-09 -9.8698507e-09  9.8698507e-09 -9.8698507e-09
  9.8698507e-09  9.8698507e-09  0.0000000e+00 -4.9349254e-09
  4.9349254e-09  0.0000000e+00  0.0000000e+00  4.9349254e-09
  9.8698507e-09  1.9739701e-08  0.0000000e+00  0.0000000e+00
  0.0000000e+00  4.9349254e-09 -9.8698507e-09  0.0000000e+00
 -1.9739701e-08 -4.9349254e-09  4.9349254e-09 -4.9349254e-09]",ataque
155,"[ 2.4674627e-09  4.9349254e-09  0.0000000e+00  9.8698507e-09
  0.0000000e+00  3.9479403e-08 -1.2337313e-08  0.0000000e+00
 -4.9349254e-09  0.0000000e+00  7.4023880e-09  0.0000000e+00
 -2.4674627e-09 -9.8698507e-09  9.8698507e-09 -4.9349254e-09
  0.0000000e+00 -4.3180597e-09  0.0000000e+00  0.0000000e+00
 -2.4674627e-09  0.0000000e+00 -4.9349254e-09  0.0000000e+00
  0.0000000e+00 -1.9739701e-08 -9.8698507e-09  9.8698507e-09
 -9.8698507e-09  9.8698507e-09  0.0000000e+00 -7.4023880e-09
 -9.8698507e-09  6.1686567e-09  2.4674627e-09  1.1103582e-08
 -2.4674627e-09  4.9349254e-09 -9.8698507e-09 -9.8698507e-09]",ataque
156,"[-1.9663387e-08  4.3013659e-09  9.8316937e-09  2.4579234e-09
  0.0000000e+00  7.3737705e-09  0.0000000e+00  1.4747541e-08
 -4.9158468e-09  0.0000000e+00  0.0000000e+00  0.0000000e+00
 -9.8316937e-09  1.4747541e-08  0.0000000e+00 -3.6868852e-09
 -3.6868852e-09  4.9158468e-09  0.0000000e+00  8.6027319e-09
 -4.9381192e-09  0.0000000e+00  4.9381192e-09  0.0000000e+00
 -1.9752477e-08  1.9752477e-08  0.0000000e+00  1.9752477e-08
  4.9381192e-09 -6.1726495e-09 -3.9504954e-08  0.0000000e+00
  9.8762385e-09 -4.9381192e-09  0.0000000e+00 -4.9381192e-09
 -9.8762385e-09  0.0000000e+00 -4.9381192e-09 -9.8762385e-09]",ataque
157,"[-9.8698507e-09  0.0000000e+00 -1.4804776e-08  9.8698507e-09
  0.0000000e+00  0.0000000e+00 -1.4804776e-08  2.4674627e-09
 -4.9349254e-09  0.0000000e+00  0.0000000e+00  2.4674627e-09
 -2.4674627e-09  1.4804776e-08  0.0000000e+00  0.0000000e+00
  2.4674627e-09  0.0000000e+00  4.9349254e-09  0.0000000e+00
  4.9158468e-09 -9.8316937e-09 -9.8316937e-09 -9.8316937e-09
  0.0000000e+00 -9.8316937e-09 -9.8316937e-09 -9.8316937e-09
  3.6868852e-09 -9.8316937e-09 -8.6027319e-09  2.4579234e-09
  1.4747541e-08 -4.9158468e-09  2.4579234e-09 -7.3737705e-09
  1.2289617e-08  0.0000000e+00 -4.9158468e-09 -7.3737705e-09]",resposta
158,"[ 0.0000000e+00  4.9605946e-09  2.4802973e-09  2.4802973e-09
 -1.9842378e-08  9.9211892e-09  4.9605946e-09 -9.9211892e-09
  0.0000000e+00  4.9605946e-09 -1.9842378e-08 -9.9211892e-09
  0.0000000e+00 -7.4408919e-09 -9.9211892e-09 -4.9605946e-09
  9.9211892e-09  1.2401487e-08  4.9605946e-09  0.0000000e+00
  0.0000000e+00  8.6305372e-09  9.8634709e-09 -9.8634709e-09
  0.0000000e+00  9.8634709e-09 -9.8634709e-09  0.0000000e+00
  4.9317355e-09  4.9317355e-09  0.0000000e+00 -9.8634709e-09
 -1.9726942e-08 -9.8634709e-09 -4.9317355e-09 -4.9317355e-09
  9.8634709e-09 -9.8634709e-09  7.3976030e-09  9.8634709e-09]",resposta
159,"[-9.8634709e-09  0.0000000e+00 -1.2329338e-08  4.9317355e-09
  7.3976030e-09  2.4658677e-09  4.9317355e-09 -9.8634709e-09
  4.9317355e-09  4.9317355e-09  4.9317355e-09 -4.9317355e-09
 -3.6988015e-09  4.9317355e-09 -4.9317355e-09  2.4658677e-09
  4.9317355e-09  0.0000000e+00  9.8634709e-09 -9.8634709e-09
 -1.8602230e-09  1.4881784e-08  7.4408919e-09 -3.7204460e-09
 -1.4881784e-08  9.9211892e-09 -2.4802973e-09  1.4881784e-08
 -4.9605946e-09  0.0000000e+00 -4.9605946e-09  0.0000000e+00
  1.2401487e-08  0.0000000e+00 -1.9842378e-08 -4.9605946e-09
  1.2401487e-08  9.9211892e-09 -9.9211892e-09 -7.4408919e-09]",ataque
160,"[ 1.9714198e-08  0.0000000e+00  9.8570991e-09  2.4642748e-09
  0.0000000e+00  9.8570991e-09 -9.8570991e-09 -9.8570991e-09
  9.8570991e-09  0.0000000e+00 -1.9714198e-08  1.2321373e-08
  4.9285496e-09  7.3928241e-09 -1.4785648e-08 -4.9285496e-09
 -1.4785648e-08 -9.8570991e-09  9.8570991e-09  9.8570991e-09
  6.1646692e-09  0.0000000e+00 -9.8634709e-09  9.8634709e-09
  0.0000000e+00  4.9317355e-09  9.8634709e-09  0.0000000e+00
  9.8634709e-09  2.4658677e-09 -1.4795206e-08 -1.4795206e-08
 -4.9317355e-09 -6.1646692e-09 -2.4658677e-09  4.9317355e-09
 -9.8634709e-09  1.4795206e-08  0.0000000e+00  0.0000000e+00]",resposta
161,"[ 9.8634709e-09  6.1646692e-09  0.0000000e+00 -9.8634709e-09
 -3.6988015e-09  4.9317355e-09 -1.2329338e-08 -9.8634709e-09
  7.3976030e-09 -9.8634709e-09  2.4658677e-09  4.9317355e-09
  2.4658677e-09 -4.9317355e-09  0.0000000e+00  1.4795206e-08
 -7.3976030e-09  4.9317355e-09 -4.9317355e-09 -9.8634709e-09
 -2.4674627e-09  4.9349254e-09  0.0000000e+00  9.8698507e-09
  9.8698507e-09 -7.4023880e-09 -6.1686567e-09 -2.4674627e-09
  7.4023880e-09  2.4674627e-09 -9.8698507e-09  3.7011940e-09
 -1.4804776e-08  0.0000000e+00  9.8698507e-09 -4.9349254e-09
 -7.4023880e-09 -7.4023880e-09  7.4023880e-09 -4.9349254e-09]",ataque
162,"[-1.9739701e-08 -9.8698507e-09  9.8698507e-09 -7.4023880e-09
 -1.4804776e-08 -7.4023880e-09  9.8698507e-09  9.8698507e-09
  9.8698507e-09 -7.4023880e-09  9.8698507e-09 -4.9349254e-09
  7.4023880e-09 -6.1686567e-09  1.4804776e-08 -4.9349254e-09
 -2.4674627e-09  9.8698507e-09  9.8698507e-09  0.0000000e+00
  6.1686567e-09  0.0000000e+00 -4.9349254e-09  9.8698507e-09
 -7.4023880e-09  4.9349254e-09  1.4804776e-08 -4.9349254e-09
 -7.4023880e-09  9.8698507e-09  0.0000000e+00 -1.2337313e-08
  7.4023880e-09  9.8698507e-09 -2.4674627e-09 -7.4023880e-09
  7.4023880e-09 -9.8698507e-09  4.3180597e-09  0.0000000e+00]",resposta
163,"[-4.9349254e-09 -9.8698507e-09  9.8698507e-09  0.0000000e+00
  4.9349254e-09  6.1686567e-09  0.0000000e+00  9.8698507e-09
  0.0000000e+00 -9.8698507e-09  0.0000000e+00  0.0000000e+00
  2.4674627e-09  2.4674627e-09  9.8698507e-09  0.0000000e+00
  4.9349254e-09 -7.4023880e-09  0.0000000e+00  0.0000000e+00
  4.9349254e-09  0.0000000e+00  0.0000000e+00  4.9349254e-09
 -9.8698507e-09  0.0000000e+00  0.0000000e+00  0.0000000e+00
 -1.9739701e-08  0.0000000e+00  0.0000000e+00 -1.4804776e-08
 -1.2337313e-08 -9.8698507e-09  0.0000000e+00 -4.9349254e-09
  1.4804776e-08  0.0000000e+00  1.9739701e-08 -9.8698507e-09]",resposta
164,"[-1.4804776e-08  0.0000000e+00  0.0000000e+00  9.8698507e-09
  1.9739701e-08  9.8698507e-09  9.8698507e-09 -4.9349254e-09
 -9.8698507e-09  9.8698507e-09  4.9349254e-09  4.9349254e-09
 -1.4804776e-08  9.8698507e-09  4.9349254e-09  0.0000000e+00
 -9.8698507e-09  4.9349254e-09  1.4804776e-08  1.9739701e-08
 -1.4804776e-08  4.3180597e-09 -3.7011940e-09 -1.4804776e-08
  1.4804776e-08 -1.2337313e-08 -7.4023880e-09 -7.4023880e-09
 -1.9739701e-08 -2.4674627e-09  4.9349254e-09 -4.9349254e-09
  4.9349254e-09 -4.9349254e-09  2.4674627e-09 -9.8698507e-09
 -9.8698507e-09  4.9349254e-09 -4.9349254e-09 -7.4023880e-09]",resposta
165,"[-2.4595082e-09  0.0000000e+00 -9.8380326e-09  2.4595082e-09
 -1.2297541e-09  4.9190163e-09 -4.9190163e-09  4.9190163e-09
 -4.3041393e-09 -7.3785249e-09  4.9190163e-09  0.0000000e+00
  2.4595082e-09  0.0000000e+00 -4.9190163e-09  4.9190163e-09
 -1.1067787e-08  7.3785249e-09 -3.6892625e-09  0.0000000e+00
  4.9605946e-09  1.2401487e-08  1.2401487e-09  4.9605946e-09
  0.0000000e+00 -9.9211892e-09 -2.4802973e-09 -9.9211892e-09
  0.0000000e+00  7.4408919e-09  0.0000000e+00  9.9211892e-09
  7.4408919e-09 -1.2401487e-09 -4.9605946e-09  1.4881784e-08
  6.2007435e-09  9.9211892e-09 -9.9211892e-09 -4.9605946e-09]",resposta
166,"[-6.1686567e-09 -1.2337313e-08  4.9349254e-09 -9.8698507e-09
 -1.2337313e-08 -2.4674627e-09  7.4023880e-09  1.2337313e-08
  4.9349254e-09  1.9739701e-08  1.4804776e-08  7.4023880e-09
  4.9349254e-09  9.8698507e-09  0.0000000e+00 -4.9349254e-09
 -4.9349254e-09 -4.9349254e-09  0.0000000e+00 -4.9349254e-09
 -9.8954533e-09 -7.4215900e-09  0.0000000e+00  4.9477267e-09
  4.9477267e-09  9.8954533e-09 -7.4215900e-09 -4.9477267e-09
 -1.2369317e-09  1.1132385e-08 -9.8954533e-09 -1.4843180e-08
  0.0000000e+00  9.8954533e-09 -4.9477267e-09  7.4215900e-09
  4.9477267e-09  1.2369317e-09  0.0000000e+00 -3.7107950e-09]",ataque
167,"[-5.3728130e-08 -1.3432032e-08 -1.3432032e-08  2.6864065e-08
  0.0000000e+00  0.0000000e+00  1.3432032e-08  0.0000000e+00
  1.3432032e-08  0.0000000e+00  0.0000000e+00 -2.6864065e-08
  2.6864065e-08  2.8543070e-08 -8.3950207e-09  0.0000000e+00
 -1.3432032e-08 -3.3580081e-09 -6.7160162e-09  1.3432032e-08
  4.9317355e-09 -1.4795206e-08 -9.8634709e-09  1.9726942e-08
  0.0000000e+00 -1.9726942e-08  4.9317355e-09  2.4658677e-08
 -2.4658677e-09  1.6028141e-08  0.0000000e+00 -4.9317355e-09
  0.0000000e+00  9.8634709e-09  0.0000000e+00 -9.8634709e-09
 -9.8634709e-09  9.8634709e-09  0.0000000e+00  0.0000000e+00]",ataque
168,"[ 0.0000000e+00 -4.9413176e-09  0.0000000e+00 -7.4119764e-09
 -4.9413176e-09 -1.1117965e-08  0.0000000e+00  0.0000000e+00
  0.0000000e+00  4.3236530e-09  9.8826352e-09 -3.7059882e-09
 -2.4706588e-09 -9.8826352e-09  0.0000000e+00  9.8826352e-09
  9.8826352e-09 -7.4119764e-09 -4.9413176e-09  4.9413176e-09
 -9.8698507e-09  0.0000000e+00 -9.8698507e-09 -7.4023880e-09
  9.8698507e-09 -4.9349254e-09  4.9349254e-09  4.9349254e-09
  9.8698507e-09 -4.9349254e-09 -4.9349254e-09  4.9349254e-09
 -9.8698507e-09 -4.9349254e-09  2.4674627e-09  0.0000000e+00
  4.9349254e-09  4.9349254e-09  0.0000000e+00 -1.4804776e-08]",resposta
169,"[ 0.0000000e+00 -1.9739701e-08 -1.4804776e-08  1.4804776e-08
 -2.4674627e-09  1.2337313e-09  0.0000000e+00  7.4023880e-09
  0.0000000e+00  0.0000000e+00 -9.8698507e-09 -9.8698507e-09
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  9.8698507e-09 -4.9349254e-09 -1.1103582e-08
  8.6193932e-09  4.9253677e-09 -4.9253677e-09 -1.4776103e-08
  0.0000000e+00  7.3880515e-09  2.4626838e-09  4.9253677e-09
 -1.3544761e-08  2.4626838e-09  4.9253677e-09  4.9253677e-09
  1.4776103e-08  1.9701471e-08  8.6193932e-09  4.9253677e-09
  0.0000000e+00 -9.8507353e-09 -7.3880515e-09 -3.6940258e-09]",resposta
170,"[ 1.10820775e-08 -2.46268383e-09  0.00000000e+00 -6.15670981e-09
 -9.85073534e-09 -1.97014707e-08  0.00000000e+00 -1.23134196e-08
  9.85073534e-09 -4.92536767e-09  0.00000000e+00  1.16977485e-08
  1.97014707e-08  9.85073534e-09  0.00000000e+00  0.00000000e+00
 -4.92536767e-09  9.85073534e-09 -9.85073534e-09 -2.46268383e-09
  0.00000000e+00  0.00000000e+00  9.85709914e-09  1.23213733e-08
  9.85709914e-09  0.00000000e+00 -7.39282413e-09 -1.47856483e-08
 -7.39282413e-09  7.39282413e-09  0.00000000e+00  9.85709914e-09
 -2.46427478e-09  9.85709914e-09 -4.92854957e-09  0.00000000e+00
  4.92854957e-09  9.85709914e-09  9.85709914e-09  4.92854957e-09]",ataque
171,"[-3.7011940e-09 -1.4804776e-08  0.0000000e+00 -9.8698507e-09
  4.9349254e-09  1.9739701e-08  0.0000000e+00  3.7011940e-09
  4.9349254e-09  1.1103582e-08  1.1103582e-08 -9.8698507e-09
  0.0000000e+00 -2.4674627e-09  0.0000000e+00  3.7011940e-09
  4.9349254e-09 -4.9349254e-09  1.2337313e-09  2.4674627e-09
  9.8316937e-09 -4.9158468e-09 -2.4579234e-09  9.8316937e-09
  4.9158468e-09  9.8316937e-09  0.0000000e+00  4.9158468e-09
  9.8316937e-09  9.8316937e-09 -2.4579234e-09  2.4579234e-09
  9.8316937e-09 -4.9158468e-09 -1.4747541e-08 -1.2289617e-08
  9.8316937e-09  0.0000000e+00  1.9663387e-08  0.0000000e+00]",resposta
172,"[ 0.0000000e+00  0.0000000e+00 -7.3785249e-09  4.9190163e-09
 -9.8380326e-09  1.4757050e-08  1.4757050e-08 -1.4757050e-08
  4.9190163e-09  1.9676065e-08  9.8380326e-09  9.8380326e-09
  4.9190163e-09  0.0000000e+00  2.4595082e-09  9.8380326e-09
 -1.2297541e-08  0.0000000e+00 -2.4595082e-09  0.0000000e+00
 -2.4642748e-09  1.2321373e-08  2.4642748e-09 -9.8570991e-09
 -1.4785648e-08  1.2321374e-09  9.8570991e-09  1.2321374e-09
 -9.8570991e-09  7.3928241e-09 -4.9285496e-09 -9.8570991e-09
  6.1606866e-09 -4.9285496e-09  2.4642748e-09 -7.3928241e-09
  1.2321373e-08 -7.3928241e-09  9.8570991e-09 -9.8570991e-09]",resposta
173,"[ 0.0000000e+00  0.0000000e+00  9.8380326e-09  8.6082785e-09
  9.8380326e-09 -2.4595082e-09  4.9190163e-09  0.0000000e+00
  4.9190163e-09  0.0000000e+00 -4.9190163e-09 -9.8380326e-09
 -4.9190163e-09 -9.8380326e-09 -1.9676065e-08  0.0000000e+00
  0.0000000e+00  0.0000000e+00  1.4757050e-08 -1.2297541e-08
  4.9285496e-09  4.9285496e-09  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00 -9.8570991e-09  4.9285496e-09
 -9.8570991e-09  3.6964121e-09  9.8570991e-09  0.0000000e+00
 -9.8570991e-09  8.6249612e-09  4.9285496e-09  0.0000000e+00
 -4.9285496e-09  0.0000000e+00  1.2321373e-08  9.8570991e-09]",ataque
174,"[ 4.9349254e-09  4.9349254e-09  0.0000000e+00  1.2337313e-09
 -6.1686567e-10  9.8698507e-09  9.8698507e-09  0.0000000e+00
 -2.4674627e-09 -4.9349254e-09 -7.4023880e-09  4.9349254e-09
  0.0000000e+00 -1.2337313e-08  2.4674627e-09  4.9349254e-09
  8.6361194e-09  4.9349254e-09  0.0000000e+00 -7.4023880e-09
 -4.9349254e-09 -2.4674627e-09 -4.9349254e-09  4.9349254e-09
  0.0000000e+00  9.8698507e-09 -4.9349254e-09  7.4023880e-09
 -9.8698507e-09  0.0000000e+00 -2.4674627e-09  2.4674627e-09
  0.0000000e+00  4.9349254e-09 -9.8698507e-09 -7.4023880e-09
  2.4674627e-09 -4.9349254e-09 -1.4804776e-08 -4.9349254e-09]",resposta
175,"[ 4.9349254e-09  8.6361194e-09  0.0000000e+00  0.0000000e+00
  7.4023880e-09  4.9349254e-09  0.0000000e+00  9.8698507e-09
  0.0000000e+00 -6.1686567e-09 -2.4674627e-09  2.4674627e-09
 -4.9349254e-09  0.0000000e+00 -7.4023880e-09  4.9349254e-09
  9.8698507e-09  4.9349254e-09  7.4023880e-09  7.4023880e-09
  2.4674627e-09 -9.8698507e-09  9.8698507e-09 -9.8698507e-09
  1.4804776e-08  9.8698507e-09 -1.4804776e-08  0.0000000e+00
  7.4023880e-09  9.8698507e-09  0.0000000e+00  2.4674627e-09
 -9.8698507e-09 -1.2337313e-08 -9.8698507e-09  9.8698507e-09
  9.8698507e-09 -4.9349254e-09 -2.4674627e-09 -8.6361194e-09]",ataque
176,"[ 0.0000000e+00  7.4119764e-09 -2.4706588e-09 -4.9413176e-09
 -4.9413176e-09 -6.1766472e-09 -9.8826352e-09 -1.4823953e-08
 -9.8826352e-09  9.8826352e-09  9.8826352e-09  9.8826352e-09
 -9.8826352e-09  0.0000000e+00 -4.9413176e-09 -9.8826352e-09
  2.4706588e-09  0.0000000e+00 -2.4706588e-09  4.9413176e-09
 -9.8698507e-09 -1.4804776e-08  8.6361194e-09  0.0000000e+00
 -7.4023880e-09  4.9349254e-09  9.8698507e-09 -9.8698507e-09
  9.8698507e-09 -1.9739701e-08 -4.9349254e-09  0.0000000e+00
  7.4023880e-09 -7.4023880e-09  0.0000000e+00 -9.8698507e-09
  4.9349254e-09 -3.7011940e-09  9.8698507e-09 -4.9349254e-09]",resposta
177,"[ 9.6330739e-09  4.8165369e-09 -4.8165369e-09  0.0000000e+00
  9.6330739e-09  1.4449611e-08  3.6124028e-09 -2.4082685e-09
  0.0000000e+00 -9.6330739e-09  0.0000000e+00 -4.8165369e-09
 -4.8165369e-09  3.6124028e-09  0.0000000e+00  0.0000000e+00
 -4.8165369e-09  9.6330739e-09  0.0000000e+00  0.0000000e+00
  0.0000000e+00  9.8634709e-09 -4.9317355e-09  9.8634709e-09
  7.3976030e-09  2.4658677e-09  0.0000000e+00  2.4658677e-09
  9.8634709e-09  4.9317355e-09 -1.9726942e-08 -1.4795206e-08
  0.0000000e+00  2.4658677e-09 -8.6305372e-09 -4.9317355e-09
  1.2329338e-08  9.8634709e-09  1.4795206e-08 -3.6988015e-09]",resposta
178,"[-9.8826352e-09 -9.8826352e-09  6.1766472e-09  1.4823953e-08
 -4.9413176e-09  4.9413176e-09  0.0000000e+00  2.4706588e-09
 -9.8826352e-09 -9.8826352e-09  7.4119764e-09  0.0000000e+00
 -1.4823953e-08 -4.9413176e-09 -1.4823953e-08  9.8826352e-09
  9.8826352e-09  0.0000000e+00  9.8826352e-09  9.8826352e-09
  9.8698507e-09  1.2337313e-09  9.8698507e-09  9.8698507e-09
 -1.1103582e-08 -1.2337313e-08  2.4674627e-09  0.0000000e+00
 -7.4023880e-09  0.0000000e+00  9.8698507e-09  8.6361194e-09
 -1.4804776e-08  7.4023880e-09 -7.4023880e-09 -7.4023880e-09
  2.4674627e-09  4.9349254e-09  4.9349254e-09  8.6361194e-09]",resposta
179,"[-4.9190163e-09 -4.9190163e-09  4.9190163e-09  9.8380326e-09
  3.6892625e-09 -9.8380326e-09  4.9190163e-09 -9.8380326e-09
 -1.4757050e-08  4.9190163e-09 -7.3785249e-09 -1.7216557e-08
  1.4757050e-08 -9.8380326e-09 -9.8380326e-09  9.8380326e-09
  1.2297541e-08  0.0000000e+00 -4.9190163e-09  6.1487704e-09
  0.0000000e+00  1.3553511e-08  4.9285496e-09  1.4785648e-08
  0.0000000e+00  9.8570991e-09  4.9285496e-09  2.4642748e-09
 -1.4785648e-08  2.4642748e-09  9.8570991e-09  1.2321374e-09
  4.9285496e-09 -4.9285496e-09 -9.8570991e-09  4.9285496e-09
  9.8570991e-09 -2.4642748e-09  0.0000000e+00  0.0000000e+00]",ataque
180,"[ 9.8380326e-09  3.0743852e-09  2.4595082e-09  1.9676065e-08
  0.0000000e+00 -4.9190163e-09  6.1487704e-09  4.9190163e-09
 -1.4757050e-08  0.0000000e+00  9.8380326e-09  0.0000000e+00
 -8.6082785e-09  0.0000000e+00  2.4595082e-09  1.2297541e-09
  0.0000000e+00 -4.9190163e-09  9.8380326e-09  1.4757050e-08
  0.0000000e+00 -9.8316937e-09  1.2289617e-09  9.8316937e-09
 -7.3737705e-09  0.0000000e+00  1.5976502e-08  0.0000000e+00
  0.0000000e+00  0.0000000e+00 -7.3737705e-09 -7.3737705e-09
 -1.4747541e-08 -1.4747541e-08  6.1448087e-09  0.0000000e+00
  0.0000000e+00 -6.1448087e-09 -1.2289617e-08  6.1448087e-09]",ataque
181,"[ 9.8570991e-09  1.2321374e-09 -4.9285496e-09 -1.8482060e-09
 -4.9285496e-09 -9.8570991e-09  0.0000000e+00  0.0000000e+00
 -8.6249612e-09  4.9285496e-09  9.8570991e-09 -9.8570991e-09
  3.6964121e-09  0.0000000e+00  4.9285496e-09 -4.9285496e-09
  0.0000000e+00  4.9285496e-09  9.8570991e-09 -4.9285496e-09
  0.0000000e+00 -9.8316937e-09  0.0000000e+00  1.9663387e-08
  4.9158468e-09  1.4747541e-08 -9.8316937e-09  0.0000000e+00
  1.9663387e-08  9.8316937e-09 -4.9158468e-09 -2.4579234e-09
  4.9158468e-09  9.8316937e-09  0.0000000e+00 -9.8316937e-09
  0.0000000e+00 -9.8316937e-09 -1.4747541e-08  9.8316937e-09]",ataque
182,"[-9.8698507e-09  4.9349254e-09  0.0000000e+00  1.2337313e-08
 -4.9349254e-09  0.0000000e+00  0.0000000e+00 -7.4023880e-09
  9.8698507e-09  0.0000000e+00 -9.8698507e-09 -4.9349254e-09
  0.0000000e+00 -4.9349254e-09 -9.8698507e-09 -9.8698507e-09
  0.0000000e+00 -4.9349254e-09  4.9349254e-09  9.8698507e-09
  0.0000000e+00  4.9158468e-09 -4.9158468e-09  0.0000000e+00
 -9.8316937e-09  0.0000000e+00  9.8316937e-09 -9.8316937e-09
  0.0000000e+00  1.5976502e-08 -9.8316937e-09  9.8316937e-09
 -7.3737705e-09  0.0000000e+00  1.9663387e-08 -2.4579234e-09
 -4.9158468e-09  0.0000000e+00  4.9158468e-09 -4.9158468e-09]",resposta
183,"[ 4.9158468e-09  1.4747541e-08 -7.3737705e-09  0.0000000e+00
 -9.8316937e-09  0.0000000e+00 -7.3737705e-09 -4.9158468e-09
  0.0000000e+00  0.0000000e+00  3.6868852e-09  8.6027319e-09
  5.5303278e-09  9.8316937e-09 -3.6868852e-09  6.1448087e-09
 -9.8316937e-09  0.0000000e+00  9.8316937e-09  0.0000000e+00
 -1.4785648e-08  1.2321373e-08  0.0000000e+00  9.8570991e-09
  9.8570991e-09  3.6964121e-09  0.0000000e+00  9.8570991e-09
 -9.8570991e-09 -4.9285496e-09 -1.4785648e-08  2.4642748e-09
  9.8570991e-09  1.2321373e-08  4.9285496e-09  0.0000000e+00
  1.3553511e-08 -4.9285496e-09  1.7249922e-08  0.0000000e+00]",ataque
184,"[ 0.0000000e+00  1.2297541e-09 -9.8380326e-09 -2.4595082e-09
  4.9190163e-09  4.9190163e-09 -4.9190163e-09 -1.1067787e-08
 -4.9190163e-09 -7.3785249e-09  0.0000000e+00 -1.9676065e-08
  9.8380326e-09 -4.9190163e-09 -4.9190163e-09  0.0000000e+00
 -4.9190163e-09 -2.4595082e-09 -8.6082785e-09 -2.4595082e-09
  1.9688761e-08  0.0000000e+00  0.0000000e+00  9.8443804e-09
 -3.6916425e-09 -2.4610951e-09  0.0000000e+00  7.3832851e-09
  9.8443804e-09 -1.3536023e-08 -4.9221902e-09  0.0000000e+00
  9.8443804e-09 -4.9221902e-09 -1.9688761e-08 -9.8443804e-09
 -1.4766570e-08  9.8443804e-09 -1.4766570e-08  9.8443804e-09]",ataque
185,"[ 4.9221902e-09  8.9214698e-09  1.1074928e-08 -1.1074928e-08
  1.7227665e-08 -1.2305475e-08  4.9221902e-09  2.4610951e-09
 -9.8443804e-09 -4.9221902e-09  2.4610951e-09 -1.3536023e-08
 -4.9221902e-09 -4.9221902e-09 -9.8443804e-09 -4.9221902e-09
 -1.4766570e-08 -9.8443804e-09 -1.2305475e-08 -4.9221902e-09
 -2.4563409e-09  4.9126818e-09 -1.4738045e-08  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  4.9126818e-09
  9.8253636e-09 -4.9126818e-09  7.3690223e-09 -9.8253636e-09
  0.0000000e+00 -9.8253636e-09 -4.9126818e-09  0.0000000e+00
  9.8253636e-09  2.4563409e-09  0.0000000e+00 -9.8253636e-09]",resposta
186,"[ 4.9158468e-09 -9.8316937e-09  7.3737705e-09  0.0000000e+00
  4.9158468e-09 -9.8316937e-09 -1.4747541e-08  9.8316937e-09
 -9.8316937e-09  0.0000000e+00  0.0000000e+00  4.9158468e-09
  0.0000000e+00  0.0000000e+00  4.9158468e-09 -2.4579234e-09
  9.8316937e-09  0.0000000e+00  2.4579234e-09 -9.8316937e-09
  4.9349254e-09 -4.9349254e-09  0.0000000e+00  7.4023880e-09
 -1.2337313e-08  9.8698507e-09 -2.4674627e-09  1.2337313e-09
  0.0000000e+00  7.4023880e-09 -1.2337313e-09 -9.8698507e-09
 -2.4674627e-09 -1.2337313e-08  0.0000000e+00  7.4023880e-09
 -9.8698507e-09 -2.4674627e-09 -2.4674627e-09 -7.4023880e-09]",ataque
187,"[ 0.0000000e+00 -3.7011940e-09  1.2954179e-08  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  4.9349254e-09  9.8698507e-09  4.9349254e-09
  1.4804776e-08 -9.8698507e-09  0.0000000e+00  9.8698507e-09
 -9.8698507e-09  6.1686567e-09 -9.8698507e-09 -2.4674627e-09
  4.9032098e-09  0.0000000e+00  2.4516049e-09  4.9032098e-09
 -4.9032098e-09  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -4.9032098e-09  4.9032098e-09 -9.8064197e-09
 -9.8064197e-09 -4.9032098e-09  3.6774075e-09  4.9032098e-09
  0.0000000e+00  4.9032098e-09  0.0000000e+00 -4.9032098e-09]",resposta
188,"[ 2.4674627e-09  0.0000000e+00  1.4804776e-08 -2.4674627e-09
 -2.4674627e-09  1.9739701e-08 -4.9349254e-09 -9.8698507e-09
  9.8698507e-09  0.0000000e+00  1.9739701e-08  1.2337313e-08
  0.0000000e+00  4.9349254e-09  9.8698507e-09  0.0000000e+00
 -4.9349254e-09 -9.8698507e-09 -6.1686567e-09  9.8698507e-09
 -1.4862457e-08  1.9816609e-08  0.0000000e+00  9.9083044e-09
  4.9541522e-09  0.0000000e+00  9.9083044e-09  0.0000000e+00
 -9.9083044e-09 -1.9816609e-08 -1.9816609e-08 -7.4312285e-09
 -1.9816609e-08  0.0000000e+00 -1.9816609e-08  9.9083044e-09
 -1.2385380e-09 -9.9083044e-09  0.0000000e+00 -9.9083044e-09]",ataque
