Token,Round,Ataque,Resposta,Resultado,Ataque_text,Resposta_text
-MC58uQaemjqDynu7f_A,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC58uQaemjqDynu7f_A%2F2%2F17816.aac?alt=media&token=80c75ee9-464b-49f1-9497-ba630c63fb8e,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC58uQaemjqDynu7f_A%2F2%2F6913.aac?alt=media&token=4b715607-f606-4690-b85c-62b46f202182,ataque,aumentar do c****** vou te mandar gaço tu falasse para carai agora quando vê sua rima do cantor não sai Tu parece que tá com super bonder na parte louca superbone no c* e na boca,blá blá blá blá blá falou falou falou nada para mim você é um vacilão meu irmão agora vou te dar improvisação aprende a falar primeiro Todo Mundo Cristão tá com meu pau na boca seu vacilão tira porque tu tá engasgando seu o***** não quero me matar só quero entrar tá
-MC59CSWn-Yz7qD1aMVa,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59CSWn-Yz7qD1aMVa%2F1%2F9388.aac?alt=media&token=1d722e4d-e283-42d7-996b-68007bfecc12,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59CSWn-Yz7qD1aMVa%2F1%2F5079.aac?alt=media&token=dc4f9570-9075-4e17-9969-c2d8216c7af8,ataque,tá ligado mano vou chegando de ficar ali tá ligado verdadeiro e ligando para seu Google você sabe que eu sou pistoleiro documento na batida acabando com a tua vida aí no bagulho você tá ligado mano você não aguenta a pressão você é muito fraco nem tem um forrozinho Bom dia meu parceiro agora eu finalizo tá ligado do começo conversa é preciso passar o meu mano vou chegando aqui agora tá coletividade E tá ligado para o dia sem massagem,satisfação de vim mano preste atenção que agora eu vim provisar tu tá ligado de vizinho vizinho Vai se lascar meu mano tu mandou um verso não deu para entender eu chego aqui no frio só para matar você tu tá ligado mano aqui é improvisada você não faz bem aprendi a decorada tá ligado meu parceiro tá ligado meu chegado te matando aqui
-MC59CSWn-Yz7qD1aMVa,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59CSWn-Yz7qD1aMVa%2F2%2F5079.aac?alt=media&token=ce19b05a-b655-406b-b805-57934770fe5f,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59CSWn-Yz7qD1aMVa%2F2%2F9388.aac?alt=media&token=d25b704a-a3cd-4b8a-aa2b-c7b8e988a28c,ataque,ioiô satisfação humano que ganhou o primeiro tu tá ligado que tu não é guerreiro mas eu chego no segundo para ganhar do vagabundo tu tá ligado meu mano esse aqui é o meu mundo preste atenção escuta eu vou te dizer agora meu parceiro nesse pique eu vou mandar se f**** tu tá ligado mano que isso é gastação isso é gastação não leva para o coração devinho parceiro esse a proceder e nessa base eu vou ter que te mandar duas vezes poder preste atenção meu manda improvisada,tá ligado Vitor eu começo com meu verso aqui logo eu inicio você tá ligado mano você falou e se f**** e levar para o coração para o coração eu não levo as meninas eu sou levo só o meu colchão você tá ligado mano o bagulho intercalada você falou de decorado sobrinho só mandou improvisado intercalada muito bem-relacionado na sessão nessa base que não trava não de tá ligado mato te mato esse submundo você falou até de muito de jogo para o súbito né
-MC59CSWn-Yz7qD1aMVa,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59CSWn-Yz7qD1aMVa%2F3%2F9388.aac?alt=media&token=d0a70768-04c4-4666-b61f-4f5b6dc5213a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59CSWn-Yz7qD1aMVa%2F3%2F5079.aac?alt=media&token=dea81ab7-8996-4117-bd38-edc8659318dd,resposta,Se liga meu mano vou chegando nesse frio e matando no verso aqui do começo ao fim se liga meu parceiro você falou de gastação eu te mato nessa base Só usando a informação que tá ligado mano vou chegando Sem estresse que tá ligado mano eu sou vizinho da zona leste por isso não vai ser monstro que tá ligado mano eu sou um monstro sem o combo da situação menor,satisfação meu mano ó presta atenção ó Aqui é favela meu mano improvisando tu tá ligado mano Tu não tá ensinando agora intercalada preste atenção se vim da zona leste vai dar esse botão meu mano essa base e aqui eu te ensino tá ligado mano que isso aqui é um provido preste atenção Henrique meu irmão agora eu te entendo que é que eu visação mostra de coração se liga meu irmão
-MC59MfNKhViYOou8WB_,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59MfNKhViYOou8WB_%2F1%2F17825.aac?alt=media&token=1ab2816c-3032-445f-b85a-6f355efad292,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59MfNKhViYOou8WB_%2F1%2F4810.aac?alt=media&token=054f3b2f-4195-4666-a956-05b1136c3b9e,resposta,salve rádio 98 salve Rod na rima é tá ligado meu parceiro que tu já uns nube então eu vou mandando Snoopy Dog jogo pode eu tiro bem na tua cara ainda te mata o enterro meu nome tá ligado meu parceiro o meu nome é Gustavo f*** e na tua mãe eu dei uma esnoba tá ligado Não fica bravo não meu parceiro eu sou rima e dialeto verdadeiro eu cheguei o peito,falou nada com nada mas não sabe que agora chegou no instante fala as novidade mano te machuca no passinho do volante você você é muito fraco enquanto isso meu mano chegou de madrugada sabe que eu sei que tu Mata Verde até no flow sabe muito bem que mantem a disciplina mano agora eu tô te matando construindo mais uma rima que você falou para c****** ficando sabe que agora perdeu para mim f*** se eu causei o seu fim tô perdido para c****** eu agora f***-se também
-MC59MfNKhViYOou8WB_,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59MfNKhViYOou8WB_%2F2%2F4810.aac?alt=media&token=aea58796-057e-4d71-a102-3b7f2eaabb68,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59MfNKhViYOou8WB_%2F2%2F17825.aac?alt=media&token=010887c4-e64d-45ed-898c-b1a304f18f78,ataque,pegou pesado fazendo frio mano sempre dando show você falou que ia botar fora mas nunca vai ter gostado da minha irmã só que agora eu chego somente no instante Você é fraco Você é fraco perdeu para mim só atacante tempo te atacando humanos atirando e você nem vê é por isso que quando o assunto é Sério mano você só vai retroceder ela fazer vai ser o Cristian enquanto que se separa mano agora viu o tempo e vira também minha mão na sua cara,Ford 91 e no Pião di Vida Loka que eu tô de monitor e tocar acabou meu plantão na boca vou para o baile curtir hoje na casinha Deus a vida da viagem para o Mc maluco dinheiro
-MC59TTZoqMZg7lvBbpA,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59TTZoqMZg7lvBbpA%2F1%2F17602.aac?alt=media&token=33a84602-f48e-4158-932a-61f241d197ac,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59TTZoqMZg7lvBbpA%2F1%2F16569.aac?alt=media&token=03667f8c-e1cf-4b3c-9eb2-73c149e236e6,ataque,satisfação Total WL agora foi preparada uma base instrumental mano na moral Vou mandar ela tem graça e arrumando a minha carinha mano se prepara que agora eu vou mandar esse instrumental eu quero te derrubar não eu quero te dar uma banda não quero te dar uma porrada que eu quero mandar o papo reto bem na lata mano tá tudo bem agora,mano tá ligado para de ser moleque você falou de instrumental eu já tô tipo Rockstar vou quebrar meu instrumento na cabeça desse moleque falei tudo errado mais fodas Jubileu que que você tá arrumando isso não é esse Mr você está sussurrando p**** não dá para entender nada você é o Jubileu mano com essa cara de feia retardada c****** mano você tá deitado Você parece mais que tá gemendo seu verso é feio sua mina é gorda e sua mãe Tá gemendo
-MC59VqnOZrokjA3p2D0,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59VqnOZrokjA3p2D0%2F1%2F13580.aac?alt=media&token=f7baa305-7e3a-4300-bae3-d087ef66c322,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59VqnOZrokjA3p2D0%2F1%2F11171.aac?alt=media&token=633d8d90-8eb4-4987-8ea5-1df3e34910fd,ataque,boa para nós mano boa boa boa semana boa noite meu parceiro só que chega na voz com a sua mãe eu te mando para falar aqui com a minha voz aí você não tem a dicção não sai atualização tá ligado meu parceiro Wellington que deixa aqui no chão sem Ligar para ser arrebatado e como é para ligar para o mano aqui se eu voltar de volta de ré tá ligado que nunca é querida você fica embaixo do meu pé pequena improvisado a outra que domina tá ligado parceiro aqui nessa rima tá ligado mano chega aí na parede,sinceramente batendo agora meu mano com esse cara que comediante esse aí eu me sinto tão na verdade ele é o Tom Cavalcante porque ele é fraco tá ligado vou chegando agora fazendo improvisado mas não quero ver ficou lá no RH para do que mandar arrumar comigo no teu proceder mano agora tá ligado eu vou chegando mano para vocês assim batendo repente falou que vai me mandar para bala meu mano quero ver você bater de frente Já que você não tem ideia para trocar nenhuma facção se for
-MC59VqnOZrokjA3p2D0,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59VqnOZrokjA3p2D0%2F2%2F11171.aac?alt=media&token=99b56e1f-9fc6-4864-ac87-f6cf4ac31544,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC59VqnOZrokjA3p2D0%2F2%2F13580.aac?alt=media&token=f184633a-903f-4355-82d3-d7847351d946,resposta,Ei mas não com certeza tá ligado eu vou chegando só mandando Oi provisado porque minha mãe não com certeza agora você levou um bolo aqui o cara é jurado Mas tudo bem né mano Com certeza você chegando na batalha Você sabe que eu já comprei porque você não atacou p**** nenhuma só levou o primeiro porque eu travei Já que você não sustentando argumento não tem ideia e nem um pingo de talento mas com certeza mano você sabe se for terceiro eu te arrebento,pior pior o meu parceiro primeiramente deixar de arrogância tá ligado para aí né de ter para ser arrogante você travou não você mandou mal você tá ligado e não representar a captar Tão demorou é uma mutante volta para ligada parceira a causa da Revolta mandou aqui para careca respondeu com uma vez se ligar meu parceiro hoje tu vir a cerveja eu moro fala que eu sou Cavalcante tá ligado parça minha rimava diante vai adiantar eu te ponho aqui tá ligado para reproduzir a tela de piso por inteiro
-MC5A4BG4J2fDNRut3Ok,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC5A4BG4J2fDNRut3Ok%2F1%2F14726.aac?alt=media&token=6a441439-099b-49ea-aed8-6bf95a7825b2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC5A4BG4J2fDNRut3Ok%2F1%2F8781.aac?alt=media&token=2b89f5a9-6ba3-4f50-9a7a-d0ed1f30ff6c,resposta,então se liga aqui no meu proceder Lucas tá começando o Raul Gil não sei o que eu falo para você mas se liga aqui no que eu vou falar eu sou a Maria que passa a visão para todos aqueles que são covardes com as crianças é que sabe aquele site abandona então eles devia pegar um pai e filha no botão porque mãe não abre,satisfação Mariana gay mano você falou que era para botar no botão tipo assim improvisação fazendo rímel só ele em vez de botar no botão porque eles não são para sempre Fundação te ganha agora tá ligada que eu sou bom fazendo improvisação olhar no meu cachorro tá ligado né mano que agora tu já tá morto a Maria ela rima e mais bem devagar mas eu te ganho mano nem precisa nem o mar é só falar meu proceder tomando até ruim para só para ganhar você
-MC5A4BG4J2fDNRut3Ok,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC5A4BG4J2fDNRut3Ok%2F2%2F8781.aac?alt=media&token=007cc841-5cdb-4768-bbd1-5d7609eda88f,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC5A4BG4J2fDNRut3Ok%2F2%2F14726.aac?alt=media&token=562e8588-bf42-4b96-a7c0-7a362a3d8c97,ataque,essa teoria e aí você sabe que tá na minha hora de ir eu não sei até agora como sua mãe não te colocou para dormir que ganho mano na batalha e agora eu saiba ele liso eu não sou o mais realize todos os seus desejos de remar agora eu vou te ganhar você veio com papo de de logia e você quer rimas e biologia alguma coisa amiga que ganha que só resposta vou mandar um bom ataque quero ver,imagens de brinquedo em humilhar e muito menos falar da minha mãe seu i***** você tem que aprender arrumar quando você ser um salvador da vida você vem me falar quem é a Ravena como inspiração ainda somos crianças não sei fazer rima Ainda não mas eu vou melhorar porque eu sei que eu vou ainda vou te humilhar você é um cachorro que parece até um pombo sem asa seu pinto
-MC5AMnDNZHXaXZikp-e,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC5AMnDNZHXaXZikp-e%2F1%2F17200.aac?alt=media&token=31a0f910-0223-478b-ac70-19e9e98047d1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC5AMnDNZHXaXZikp-e%2F1%2F17809.aac?alt=media&token=0b5fad39-c2e2-4a3e-a87f-367dd7c1a169,resposta,signo me apresentei aqui a Giovana que mandou para você aqui você não vai sair ganhando porque eu não vou deixar porque você chama bala e eu tô nem aí para você por esse com nome de bala um só por seu nome de bala Por que teu nome deve ser uma mega cria vergonha na cara e põe teu nome de verdade,liga aí na moral tu rima bem para uma criança do maternal tua rima e Infernal tu não rima nada vai para casa lá de Juvenal que deve ser teu tio porque teu nome é Gi sobrenome Gil vai para casa do teu tio tu não sabe rimar p*** que pariu meu irmão eu vou remando aqui demais faça um rima de costa aí tu não faz
-MC5A_wSxV0vRC0uTPhH,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC5A_wSxV0vRC0uTPhH%2F1%2F17644.aac?alt=media&token=5a22d628-0515-4387-996d-642c518ab2a5,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC5A_wSxV0vRC0uTPhH%2F1%2F12934.aac?alt=media&token=5c76f59b-1c01-4154-a852-7c050d371139,resposta,Mc Rick idade é do nordeste do Nordeste que eu venho me mandou esse jogo da sua peste que nós investe sempre no certo na Bolsa de Valores eu vou fazendo esse circo de horrores toma seus valores vou gostando assim que o seio mostra a cara peludinho então eu vou rimando sem carro e o trem chegou o bonde passou você tá atrasado e que você vai ser estriguinado,"aí aí Sinceramente você falou de Circo dos Horrores aqui na rima agora você não tem valores porque tá ligado você tá apanhando Circo dos Horrores é quando você tá em provisando porque sinceramente agora me provisado você é o trem hoje o trio tá quebrado Então você disse que anda até para
Você tá ligado que eu chego tranquilona Paulinha você é o tal do coisa Sinceramente eu vou remando agora botando uma chapa quente porque se houvesse horário que não evolui e você rima mal mano que coisa ruim"
-MC5A_wSxV0vRC0uTPhH,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC5A_wSxV0vRC0uTPhH%2F2%2F12934.aac?alt=media&token=80fc5a5c-fe4b-47c1-8f8d-32392b6cda74,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC5A_wSxV0vRC0uTPhH%2F2%2F17644.aac?alt=media&token=0371d978-9e54-4ea4-a43f-b47863c37e4f,ataque,aí tá ligado mano que eu vou rir para não tá ligado que minha irmã essa saia só para te mostrar meu mano tá em casa acabando esse cara porque na rima é muito vacilão rapaz para a gente se encontrar meu parceiro ver atacando a minha região porque minha região só tem cabra da peste você não sabe eu tô tranquilão você para mim é Playboy da zona sul tá ligado tio você nunca fez isso então você não sabe que trabalhar todo dia no sol quente mas para mim você ainda é fraco mano aqui aqui nem parece Chapa Quente,Aí presta atenção Que papo torto já tá cara então eu só nota que tá escrito bem ali tu não sabe o que tu fala não sabe por onde começar já vai sair vai sair de mim se é o Rick das mas não vai ficar tranquilo e falou que tá em casa hoje eu te apresento a porta da saída e facilmente acabo com a sua vida tu copiou
